link,Subject,id,author
072011.html,[Rd] PDFs and SVGs containing rasterGrobs don't display correctly in some other software,72011,Henrik Bengtsson
071996.html,[Rd] Fwd: Rcpp sugar dpois,71996,Enrico Bibbona
072009.html,[Rd] PDFs and SVGs containing rasterGrobs don't display correctly in some other software,72009,Richard Cotton
072026.html,[Rd] Best way to implement optional functions?,72026,Richard Cotton
072045.html,[Rd] Best way to implement optional functions?,72045,Richard Cotton
072046.html,[Rd] capturing warnings using capture.output,72046,Richard Cotton
072021.html,[Rd] corrupt PACKAGES.gz?,72021,William Dunlap
072023.html,[Rd] corrupt PACKAGES.gz?,72023,William Dunlap
072024.html,[Rd] R_MakeExternalPtr 'tag' argument,72024,William Dunlap
072047.html,[Rd] capturing warnings using capture.output,72047,William Dunlap
071997.html,[Rd] Fwd: Rcpp sugar dpois,71997,Dirk Eddelbuettel
072017.html,[Rd] Building R for AIX in 64-bit mode,72017,Dirk Eddelbuettel
072033.html,[Rd] Exporting a method to a cluster object,72033,Dirk Eddelbuettel
072041.html,[Rd] R-devel no longer supports Ubuntu 14.04 LTS (insufficient PCRE version),72041,Dirk Eddelbuettel
072051.html,[Rd] MKL Acceleration encouraging; need adjust package builds?,72051,Dirk Eddelbuettel
072056.html,[Rd] R-devel no longer supports Ubuntu 14.04 LTS (insufficient PCRE version),72056,Dirk Eddelbuettel
072073.html,[Rd] R-devel no longer supports Ubuntu 14.04 LTS (insufficient PCRE version),72073,Dirk Eddelbuettel
072000.html,[Rd] setOldClass(&quot;xts&quot;),72000,Xavier Faure-Miller
072059.html,[Rd] compile question,72059,Michael Felt
072060.html,[Rd] compile question,72060,Michael Felt
072061.html,[Rd] compile question - now status update,72061,Michael Felt
072065.html,[Rd] compile question,72065,Michael Felt
072068.html,[Rd] compile question,72068,Michael Felt
072070.html,[Rd] compile question,72070,Michael Felt
072029.html,[Rd] Small request of a feature improvement in the next version of R,72029,Paul Grosu
