link,Subject,id,author
053187.html,[Rd] Managing DLLs with the same names in an R session,53187,Patrick Aboyoun
053189.html,[Rd] Managing DLLs with the same names in an R session,53189,Patrick Aboyoun
052950.html,[Rd] Possible bug: How does libR.so find RHOME?,52950,Simon Anders
052951.html,[Rd] Possible bug: How does libR.so find RHOME?,52951,Simon Anders
052922.html,[Rd] what is the preferred method to create a package local	variable?,52922,Whit Armstrong
052924.html,[Rd] what is the preferred method to create a package local	variable?,52924,Whit Armstrong
053114.html,[Rd] 'is.integer' (PR#13671),53114,Charles C. Berry
053226.html,[Rd] Some extensions to class inheritance and method selection,53226,Roger Bivand
052949.html,[Rd] summary for negative binomial GLMs (PR#13640),52949,Ben Bolker
052968.html,[Rd] summary for negative binomial GLMs (PR#13640),52968,Ben Bolker
052908.html,[Rd] RGoogleDocs so close but errors with spreadsheet reading,52908,Farrel Buchinsky
052909.html,[Rd] RGoogleDocs so close but errors with spreadsheet reading,52909,Farrel Buchinsky
052938.html,[Rd] RGoogleDocs so close but errors with spreadsheet reading,52938,Farrel Buchinsky
053041.html,[Rd] suggestion for R &gt;= 3.0: computer-readable CHANGELOG,53041,Ted Byers
053060.html,[Rd] bug in classesToAM(),53060,John Chambers
053205.html,[Rd] Some extensions to class inheritance and method selection,53205,John Chambers
053231.html,[Rd] Some extensions to class inheritance and method selection,53231,John Chambers
053107.html,[Rd] arima,53107,Pierre Chauss&#233;
053193.html,[Rd] Managing DLLs with the same names in an R session,53193,Alex Chen
053190.html,[Rd] About ParallelR and licensing of packages,53190,Danese Cooper
053112.html,[Rd] 'is.integer' (PR#13671),53112,Peter Cowan
052917.html,[Rd] Compiler options for Makefile.win,52917,G&#225;bor Cs&#225;rdi
053180.html,[Rd] Closed-source non-free ParallelR ?,53180,G&#225;bor Cs&#225;rdi
053186.html,[Rd] Closed-source non-free ParallelR ?,53186,G&#225;bor Cs&#225;rdi
052944.html,[Rd] R-alpha/R-beta builds on Alpha platform failing with compiler error,52944,Peter Dalgaard
052954.html,[Rd] typo in R-ints.texi's description of P_ macro,52954,Peter Dalgaard
052959.html,[Rd] 'R CMD build --binary BUNDLE' and Windows,52959,Peter Dalgaard
052963.html,[Rd] type.convert (PR#13646),52963,Peter Dalgaard
052966.html,[Rd] type.convert (PR#13646),52966,Peter Dalgaard
052972.html,[Rd] type.convert (PR#13646),52972,Peter Dalgaard
052982.html,[Rd] data argument and environments,52982,Peter Dalgaard
052987.html,[Rd] dnbinom with a large size parameter (PR#13650),52987,Peter Dalgaard
053023.html,[Rd] R (2.9.0 rc) CMD INSTALL will leave OOLOCK folder even if installation succeeded,53023,Peter Dalgaard
053068.html,[Rd] R build fails during make when configured with &quot;--with-x=no&quot; (PR#13665),53068,Peter Dalgaard
053083.html,[Rd] Patch for tk/GUI,53083,Peter Dalgaard
053098.html,[Rd] Installation fails (PR#13669),53098,Peter Dalgaard
053135.html,[Rd] Problems building R 2.9.0... on SGI and Sun once again,53135,Peter Dalgaard
053185.html,[Rd] Closed-source non-free ParallelR ?,53185,Peter Dalgaard
053011.html,[Rd] Correction to documentation of print.ls_str in utils package,53011,Brian Diggs
053046.html,[Rd] suggestion for R &gt;= 3.0: computer-readable CHANGELOG,53046,Brian Diggs
053138.html,[Rd] 'is.integer' (PR#13671),53138,Latchezar (Lucho) Dimitrov
053092.html,[Rd] Closed-source non-free ParallelR ?,53092,Matthew Dowle
053134.html,[Rd] Closed-source non-free ParallelR ?,53134,Matthew Dowle
053206.html,[Rd] About ParallelR and licensing of packages,53206,Matthew Dowle
052953.html,[Rd] typo in R-ints.texi's description of P_ macro,52953,William Dunlap
052971.html,[Rd] type.convert (PR#13646),52971,William Dunlap
052975.html,[Rd] type.convert (PR#13646),52975,William Dunlap
052985.html,[Rd] Simple class with an automatic printing issue,52985,William Dunlap
052992.html,"[Rd] should sub(perl=TRUE) also handle \E in replacement,	to complement \U and \L?",52992,William Dunlap
053022.html,[Rd] How can I catch errors thrown from c via the	Rcpperror()	function?,53022,William Dunlap
053025.html,[Rd] How can I catch errors thrown from c via the	Rcpperror()	function?,53025,William Dunlap
053027.html,[Rd] How can I catch errors thrown from c via	the	Rcpperror()function?,53027,William Dunlap
053044.html,[Rd] some .Primitive's generate odd missing-argument messages,53044,William Dunlap
053139.html,[Rd] reference counting problem in .Primitive's?,53139,William Dunlap
053160.html,[Rd] reference counting problem in .Primitive's?,53160,William Dunlap
053239.html,"[Rd] NA_real_ &lt;op&gt; NaN -&gt; NA or NaN, should we care?",53239,William Dunlap
052905.html,[Rd] License question (RUnit),52905,Christophe Dutang
053191.html,[Rd] License status of CRAN packages,53191,Christophe Dutang
052943.html,[Rd] R-alpha/R-beta builds on Alpha platform failing with compiler	error,52943,Dirk Eddelbuettel
052945.html,[Rd] R-alpha/R-beta builds on Alpha platform failing with compiler error,52945,Dirk Eddelbuettel
052955.html,[Rd] R-alpha/R-beta builds on Alpha platform failing with compiler error,52955,Dirk Eddelbuettel
053002.html,[Rd] Problem cross-compiling on Ubuntu,53002,Dirk Eddelbuettel
053016.html,[Rd] How can I catch errors thrown from c via the Rcpp	error()	function?,53016,Dirk Eddelbuettel
053038.html,[Rd] suggestion for R &gt;= 3.0: computer-readable CHANGELOG,53038,Dirk Eddelbuettel
053042.html,[Rd] suggestion for R &gt;= 3.0: computer-readable CHANGELOG,53042,Dirk Eddelbuettel
053043.html,[Rd] suggestion for R &gt;= 3.0: computer-readable CHANGELOG,53043,Dirk Eddelbuettel
053144.html,[Rd] License status of CRAN packages,53144,Dirk Eddelbuettel
053146.html,[Rd] License status of CRAN packages,53146,Dirk Eddelbuettel
053151.html,[Rd] License status of CRAN packages,53151,Dirk Eddelbuettel
053153.html,[Rd] License status of CRAN packages,53153,Dirk Eddelbuettel
053178.html,[Rd] License status of CRAN packages,53178,Dirk Eddelbuettel
053203.html,[Rd] Error in X11() : X11 module cannot be loaded,53203,Dirk Eddelbuettel
053099.html,[Rd] Clarification for options(OutDec),53099,Stephen Eglen
052967.html,[Rd] Package (PR#13475),52967,S Ellison
053132.html,[Rd] Problems building R 2.9.0... on SGI and Sun once again,53132,Darin A. England
053166.html,[Rd] Problems building R 2.9.0... on SGI and Sun once again,53166,Darin A. England
052888.html,[Rd] R in standalone application,52888,Eric
053159.html,[Rd] Closed-source non-free ParallelR ?,53159,Ian Fellows
053183.html,[Rd] Closed-source non-free ParallelR ?,53183,Ian Fellows
053207.html,[Rd] About ParallelR and licensing of packages,53207,"Fellows, Ian"
053051.html,[Rd] wish list: automatic package installation,53051,John Fox
053235.html,[Rd] crash after using graphics in Rcmdr (PR#13679),53235,John Fox
052996.html,[Rd] top level condition handlers,52996,Romain Francois
053013.html,[Rd] HTML help,53013,Romain Francois
053039.html,[Rd] suggestion for R &gt;= 3.0: computer-readable CHANGELOG,53039,Romain Francois
053052.html,[Rd] speedup for as.matrix.dist,53052,Romain Francois
053053.html,[Rd] print.closure at the R level,53053,Romain Francois
053058.html,[Rd] print.closure at the R level,53058,Romain Francois
053059.html,[Rd] print.closure at the R level,53059,Romain Francois
053062.html,[Rd] print.closure at the R level,53062,Romain Francois
053072.html,[Rd] print.closure at the R level,53072,Romain Francois
053128.html,[Rd] Custom browser prompt instead of Browse[1]&gt;,53128,Romain Francois
053172.html,[Rd] speedup for as.matrix.dist,53172,Romain Francois
053219.html,[Rd] vignettes in a bundle,53219,Romain Francois
053222.html,[Rd] vignettes in a bundle,53222,Romain Francois
053101.html,"[Rd] reversing xlim, ylim in smoothScatter",53101,Shashikiran Ganesh
053152.html,[Rd] License status of CRAN packages,53152,Ben Goodrich
053157.html,[Rd] License status of CRAN packages,53157,Ben Goodrich
053181.html,[Rd] License status of CRAN packages,53181,Ben Goodrich
053192.html,[Rd] License status of CRAN packages,53192,Ben Goodrich
053029.html,[Rd] suggestion for R &gt;= 3.0: computer-readable CHANGELOG,53029,Philippe Grosjean
053036.html,[Rd] suggestion for R &gt;= 3.0: computer-readable CHANGELOG,53036,Philippe Grosjean
053045.html,[Rd] suggestion for R &gt;= 3.0: computer-readable CHANGELOG,53045,Philippe Grosjean
053048.html,[Rd] suggestion for R &gt;= 3.0: computer-readable CHANGELOG,53048,Philippe Grosjean
052941.html,[Rd] suggestion: default v.names in reshape,52941,Gabor Grothendieck
053009.html,[Rd] Automatic Differentiation for R,53009,Gabor Grothendieck
053143.html,[Rd] Closed-source non-free ParallelR ?,53143,Gabor Grothendieck
053145.html,[Rd] License status of CRAN packages,53145,Gabor Grothendieck
053148.html,[Rd] License status of CRAN packages,53148,Gabor Grothendieck
053150.html,[Rd] License status of CRAN packages,53150,Gabor Grothendieck
053155.html,[Rd] License status of CRAN packages,53155,Gabor Grothendieck
053164.html,[Rd] Closed-source non-free ParallelR ?,53164,Gabor Grothendieck
053182.html,[Rd] License status of CRAN packages,53182,Gabor Grothendieck
053215.html,[Rd] incorrect output and segfaults from sprintf with %*d	(PR#13667),53215,Gabor Grothendieck
052889.html,[Rd] Creating a VECSXP when n is unknown(using Linked list),52889,Saptarshi Guha
052946.html,"[Rd] RJava question(class not found with rJava's vm,	though found with 	alternate vm)",52946,Saptarshi Guha
052948.html,"[Rd] RJava question(class not found with rJava's vm,	though found 	with alternate vm)",52948,Saptarshi Guha
053176.html,[Rd] License status of CRAN packages,53176,Kjetil Halvorsen
053218.html,[Rd] vignettes in a bundle,53218,Robin Hankin
053221.html,[Rd] vignettes in a bundle,53221,Robin Hankin
053223.html,[Rd] vignettes in a bundle,53223,Robin Hankin
052999.html,[Rd] Problem cross-compiling on Ubuntu,52999,Kasper Daniel Hansen
053111.html,[Rd] RFC: Ability to suppress 'locale' from sessionInfo,53111,Kasper Daniel Hansen
053116.html,[Rd] wishlist: change default for units  in print.object_size,53116,Kasper Daniel Hansen
053163.html,[Rd] Closed-source non-free ParallelR ?,53163, (Ted Harding)
053200.html,[Rd] Closed-source non-free ParallelR ?,53200, (Ted Harding)
053175.html,[Rd] License status of CRAN packages,53175,Kurt Hornik
053177.html,[Rd] License status of CRAN packages,53177,Kurt Hornik
053007.html,[Rd] HTML help,53007,"Jack (Zhan, Hua Ping)"
053063.html,[Rd] wish list: automatic package installation,53063,Hiroyuki Kawakatsu
052936.html,[Rd] Error in par(split.screens[[n]]) : parameter &quot;i&quot; in &quot;mfg&quot; is out of range,52936,Dan Kelley
052939.html,[Rd] Error in par(split.screens[[n]]) : parameter &quot;i&quot; in &quot;mfg&quot; is out of range,52939,Dan Kelley
052940.html,[Rd]  split.screen bug and patch,52940,Dan Kelley
053084.html,[Rd]  R CMD check dislikes .git directories,53084,Dan Kelley
053087.html,[Rd] R CMD check dislikes .git directories,53087,Dan Kelley
052989.html,[Rd]  BUG in RODBC() on Ubuntu 64amd : rows_at_time=1024,52989,Ken-JP
053071.html,[Rd] suggestion for R &gt;= 3.0: computer-readable CHANGELOG,53071,Max Kuhn
