link,Subject,id,author
069852.html,[Rd] Using requireNamespace() instead of require(),69852,Viechtbauer Wolfgang (STAT)
069855.html,[Rd] Using requireNamespace() instead of require(),69855,Viechtbauer Wolfgang (STAT)
069761.html,[Rd] lbfgsb from C/C++,69761,Prof J C Nash (U30A)
069745.html,[Rd] r wiki,69745,Andr&#233; Z. D. A.
069756.html,"[Rd] format(object.size(...), units): KB, MB,	and GB instead of Kb, Mb, and Gb?",69756,Andr&#233; Z. D. A.
069785.html,[Rd] r wiki,69785,Baptiste Auguie
069708.html,[Rd] Unable to compile R 3.1.3 under GCC 4.1.2 (Red Hat 4.1.2-51),69708,Titus Barik
069712.html,[Rd] Unable to compile R 3.1.3 under GCC 4.1.2 (Red Hat	4.1.2-51),69712,Titus Barik
069833.html,[Rd] Bug in new behaviour for all.equal and environments?,69833,Rui Barradas
069738.html,[Rd] negative numerics in [],69738,Henrik Bengtsson
069755.html,"[Rd] format(object.size(...), units): KB, MB, and GB instead of Kb, Mb, and Gb?",69755,Henrik Bengtsson
069727.html,[Rd] Rcpp and dot in package name,69727,Stefan Boehringer
069706.html,[Rd] ggplot2/plyr interaction with latest R-devel?,69706,Carl Boettiger
069705.html,[Rd] ggplot2/plyr interaction with latest R-devel?,69705,Ben Bolker
069707.html,[Rd] ggplot2/plyr interaction with latest R-devel?,69707,Ben Bolker
069713.html,[Rd] ggplot2/plyr interaction with latest R-devel?,69713,Ben Bolker
069714.html,[Rd] ggplot2/plyr interaction with latest R-devel?,69714,Ben Bolker
069715.html,[Rd] ggplot2/plyr interaction with latest R-devel?,69715,Ben Bolker
069721.html,"[Rd] log(i, base=i) not giving 1",69721,Ben Bolker
069744.html,[Rd] r wiki,69744,Ben Bolker
069808.html,[Rd] trivial typo in R-exts.texi,69808,Ben Bolker
069809.html,[Rd] issue with compiling r6,69809,Ben Bolker
069811.html,[Rd] issue with compiling r6,69811,Ben Bolker
069748.html,[Rd] normalizePath is sometimes very slow for nonexistent UNC paths,69748,Richard Cotton
069710.html,[Rd] Unable to compile R 3.1.3 under GCC 4.1.2 (Red Hat	4.1.2-51),69710,G&#225;bor Cs&#225;rdi
069768.html,[Rd] r wiki,69768,G&#225;bor Cs&#225;rdi
069776.html,[Rd] r wiki,69776,G&#225;bor Cs&#225;rdi
069780.html,[Rd] r wiki,69780,G&#225;bor Cs&#225;rdi
069787.html,[Rd] r wiki,69787,G&#225;bor Cs&#225;rdi
069800.html,[Rd] Request for an 'R CMD check' on Solaris10,69800,G&#225;bor Cs&#225;rdi
069821.html,[Rd] help.start() web page contains a bad link,69821,"Davison, Jerry"
069750.html,[Rd] normalizePath is sometimes very slow for nonexistent UNC paths,69750,Matt Denwood
069851.html,[Rd] possible error in rdevel with --enable-strict-barrier?,69851,Matt Dowle
069862.html,[Rd] Intel Fortran compiler returns a -1 TRUE value,69862,William Dunlap
069709.html,[Rd] Unable to compile R 3.1.3 under GCC 4.1.2 (Red Hat	4.1.2-51),69709,Dirk Eddelbuettel
069728.html,[Rd] Rcpp and dot in package name,69728,Dirk Eddelbuettel
069752.html,[Rd] lbfgsb from C/C++,69752,Dirk Eddelbuettel
069757.html,[Rd] lbfgsb from C/C++,69757,Dirk Eddelbuettel
069799.html,[Rd] Request for an 'R CMD check' on Solaris10,69799,Dirk Eddelbuettel
069834.html,[Rd] last user argument missing from Rscript --verbose,69834,Dirk Eddelbuettel
069857.html,[Rd] Package Rcpp: Question conerning source code of cpp files and related question,69857,Dirk Eddelbuettel
069754.html,[Rd] Looking for new maintainer of orphans R2HTML SemiPar	cghseg hexbin lgtdl monreg muhaz operators pamr,69754,Romain Francois
069765.html,[Rd] r wiki,69765,Philippe GROSJEAN
069794.html,[Rd] How to test impact of candidate changes to package?,69794,Paul Gilbert
069802.html,[Rd] requireNamespace() questions,69802,Paul Gilbert
069837.html,[Rd] extra package tests directory,69837,Paul Gilbert
069865.html,[Rd] Shallow copies,69865,Matthieu Gomez
069770.html,[Rd] r wiki,69770,Philippe Grosjean
069774.html,[Rd] r wiki,69774,Philippe Grosjean
069775.html,[Rd] r wiki,69775,Philippe Grosjean
069740.html,[Rd] negative numerics in [],69740,Bryan Hanson
069822.html,[Rd] help.start() web page contains a bad link,69822,Berend Hasselman
069839.html,[Rd] Replace isnan and lgamma in Fortran subroutine in R package,69839,Berend Hasselman
069736.html,[Rd] negative numerics in [],69736,Michael Haupt
069722.html,[Rd] Library not loaded: /usr/local/lib/libquadmath.0.dylib,69722,Xiao He
069798.html,[Rd] Request for an 'R CMD check' on Solaris10,69798,Anthony Hennessey
069782.html,[Rd] Looking for new maintainer of orphans R2HTML SemiPar cghseg hexbin lgtdl monreg muhaz operators pamr,69782,"Hodgess, Erin"
069820.html,[Rd] last user argument missing from Rscript --verbose,69820,Harris A. Jaffee
069831.html,[Rd] last user argument missing from Rscript --verbose,69831,Harris A. Jaffee
069864.html,[Rd] R's internal tar ignores files in sub-directories,69864,Harris A. Jaffee
069741.html,[Rd] R CMD check --as-cran does not show all error messages.,69741,Mikko Korpela
069760.html,[Rd] Looking for new maintainer of orphans R2HTML SemiPar cghseg hexbin lgtdl monreg muhaz operators pamr,69760,Scott Kostyshak
069771.html,[Rd] [patch] Add support for editor function in edit.default,69771,Scott Kostyshak
069828.html,[Rd] last user argument missing from Rscript --verbose,69828,Scott Kostyshak
069830.html,[Rd] [patch] Rscript off-by-one error in output,69830,Scott Kostyshak
069813.html,[Rd] Regression and inconsistency of width of apostrophes in R	vignettes,69813,Hin-Tak Leung
069734.html,[Rd] 'library(ggplot2)' R CMD check WARNING in vignette R code,69734,Uwe Ligges
069746.html,[Rd] r wiki,69746,Uwe Ligges
069749.html,[Rd] normalizePath is sometimes very slow for nonexistent UNC paths,69749,Uwe Ligges
069753.html,[Rd] Looking for new maintainer of orphans R2HTML SemiPar cghseg hexbin lgtdl monreg muhaz operators pamr,69753,Uwe Ligges
