link,Subject,id,author
061320.html,[Rd] Update: Is there an implementation of loess with more than 3 parametric predictors or a trick to a similar effect?,61320,Dr. D. P. Kreil (Boku)
061364.html,[Rd] Is there an implementation of loess with more than 3	parametric ...,61364,Dr. D. P. Kreil (Boku)
061366.html,[Rd] Is there an implementation of loess with more than 3	parametric ...,61366,Dr. D. P. Kreil (Boku)
061276.html,[Rd] How to add a welcome message in Package development?,61276,Nipesh Bajaj
061314.html,[Rd] How to see source Rd files from the html help pages for R	functions,61314,Nipesh Bajaj
061367.html,[Rd] How to put indentation in Rd documentation?,61367,Nipesh Bajaj
061166.html,[Rd] C-Side: Applying a function (given as param) to data (given as param),61166,Douglas Bates
061343.html,[Rd] Error using RcppGSL,61343,Douglas Bates
061269.html,[Rd] Data package questions,61269,Claudia Beleites
061215.html,[Rd] Cases of TAB-completion that hang Rterm,61215,Henrik Bengtsson
061378.html,[Rd] R CMD check --configure-args?,61378,Roger Bivand
061381.html,[Rd] R CMD check --configure-args?,61381,Roger Bivand
061156.html,[Rd] [R-SIG-Mac] check leads to .o files and to packagename-Ex.R,61156,Ben Bolker
061158.html,[Rd] [R-SIG-Mac] check leads to .o files and to packagename-Ex.R,61158,Ben Bolker
061342.html,[Rd] requesting a mentor for R development,61342,Ben Bolker
061375.html,[Rd] Is there an implementation of loess with more than 3	parametric ...,61375,Ben Bolker
061306.html,[Rd] Detecting development environment,61306,Ted Byers
061384.html,[Rd] doMC - compiler - concatenate an expression vector into a	single expression?,61384,Rich Calaway
061307.html,[Rd] Participation Requested: Survey about Open-Source Software	Development,61307,Jeffrey Carver
061160.html,[Rd] possibly invalid assertion in setRefClass?,61160,John Chambers
061167.html,[Rd] Bug or feature: using &quot;ANY&quot; as a generic field class (was: '[R] Is there a (virtual) class that all R objects inherit from?),61167,John Chambers
061201.html,[Rd] Bug or feature: using &quot;ANY&quot; as a generic field class (was: '[R] Is there a (virtual) class that all R objects inherit from?),61201,John Chambers
061211.html,[Rd] Overloading S4 methods,61211,John Chambers
061212.html,[Rd] Reference Classes: shortcut like 'isS4' for Ref Classes?,61212,John Chambers
061225.html,[Rd] Overloading S4 methods,61225,John Chambers
061228.html,[Rd] Overloading S4 methods,61228,John Chambers
061235.html,[Rd] Overloading S4 methods,61235,John Chambers
061260.html,[Rd] Reference Class error message: may be caused by	lazy	evaluation?,61260,John Chambers
061359.html,[Rd] Class not found when search in .onLoad,61359,John Chambers
061365.html,[Rd] Class not found when search in .onLoad,61365,John Chambers
061181.html,[Rd] call / do.call expression too big,61181,Henrique Dallazuanna
061146.html,[Rd] possibly invalid assertion in setRefClass?,61146,William Dunlap
061279.html,[Rd] How to add a welcome message in Package development?,61279,William Dunlap
061421.html,[Rd] heatmap documentation typo,61421,Jonathan Dushoff
061352.html,[Rd] First package submission to CRAN,61352,Christophe Dutang
061278.html,[Rd] How to add a welcome message in Package development?,61278,Dirk Eddelbuettel
061281.html,[Rd] How to add a welcome message in Package development?,61281,Dirk Eddelbuettel
061329.html,[Rd] Controlling stdin and stdout in an embedded R instance,61329,Dirk Eddelbuettel
061346.html,[Rd] [Rcpp-devel]  Error using RcppGSL,61346,Dirk Eddelbuettel
061415.html,[Rd] Compilation error Mac binary,61415,Dirk Eddelbuettel
061418.html,[Rd] suggestion for small change to pdf.Rd,61418,Stephen Eglen
061313.html,[Rd] Loose code in R package files,61313,Stephen Ellison
061350.html,[Rd] Checking R manual build,61350,Stephen Ellison
061362.html,[Rd] Unexpected email address change - and maybe a missing manual	patch,61362,Stephen Ellison
061337.html,"[Rd] arbitrary size data frame or other stcucts,	curious about issues invovled.",61337,Jay Emerson
061203.html,[Rd] Fwd: Error in svg() : cairo-based devices are not supported on this build,61203,Karl Forner
061348.html,[Rd] [Rcpp-devel]  Error using RcppGSL,61348,&#216;yvind Foshaug
061194.html,[Rd] Interfacing a C++ class,61194,Romain Francois
061321.html,[Rd] X11 device windows are spawned with empty WM_NAME property,61321,Drew Frank
061331.html,[Rd] X11 device windows are spawned with empty WM_NAME property,61331,Drew Frank
061141.html,[Rd] assignInNamespace and new bindings,61141,Thomas Friedrichsmeier
061147.html,[Rd] GUI hooks in R [Was: assignInNamespace and new bindings],61147,Thomas Friedrichsmeier
061150.html,[Rd] GUI hooks in R [Was: assignInNamespace and new bindings],61150,Thomas Friedrichsmeier
061323.html,[Rd] Why does slot&lt;- duplicate its argument?,61323,Renaud Gaujoux
061357.html,[Rd] Class not found when search in .onLoad,61357,Renaud Gaujoux
061363.html,[Rd] Class not found when search in .onLoad,61363,Renaud Gaujoux
061370.html,[Rd] Class not found when search in .onLoad,61370,Renaud Gaujoux
061372.html,[Rd] Class not found when search in .onLoad,61372,Renaud Gaujoux
061374.html,[Rd] Class not found when search in .onLoad,61374,Renaud Gaujoux
061379.html,[Rd] doMC - compiler - concatenate an expression vector into a single expression?,61379,Renaud Gaujoux
061398.html,[Rd] [R-sig-hpc] doMC - compiler - concatenate an expression vector into a single expression?,61398,Renaud Gaujoux
061184.html,[Rd] tag \href not recognised in rd doc,61184,Patrick Giraudoux
061189.html,[Rd] tag \href not recognised in rd doc,61189,Patrick Giraudoux
061302.html,[Rd] tag \href not recognised in rd doc,61302,Patrick Giraudoux
061220.html,[Rd] Packages for R-CRAN (organizing aspects),61220,Gabor Grothendieck
061224.html,[Rd] Packages for R-CRAN (organizing aspects),61224,Gabor Grothendieck
061267.html,"[Rd] Require of gWidgetsRGtk2 fails: RGtk2.dll can't be found, but it's there",61267,Gabor Grothendieck
061273.html,"[Rd] Require of gWidgetsRGtk2 fails: RGtk2.dll can't be found, but it's there",61273,Gabor Grothendieck
061369.html,[Rd] Default values in control list of function,61369,Gabor Grothendieck
061179.html,[Rd] Does anybody successfully built latest R on AIX 5.3?,61179,Xiaobo Gu
061216.html,[Rd] Does anybody successfully built latest R on AIX 5.3?,61216,Xiaobo Gu
061330.html,[Rd] Annotating a decision tree with categorical variables with a large number of categories,61330,Matthew Hausmann
061198.html,[Rd] Log file of building vignette in RCMD check,61198,Stefan McKinnon H&#248;j-Edwards
061336.html,[Rd] requesting a mentor for R development,61336,Paul Johnson
061145.html,[Rd] possibly invalid assertion in setRefClass?,61145,Michael Lawrence
061296.html,"[Rd] Require of gWidgetsRGtk2 fails: RGtk2.dll can't be found, but it's there",61296,Michael Lawrence
061417.html,[Rd] invalid body argument for function,61417,Michael Lawrence
061200.html,[Rd] Log file of building vignette in RCMD check,61200,Uwe Ligges
061250.html,[Rd] Rtools (Windows XP): what dir is meant by &quot;R source	directory&quot;?,61250,Uwe Ligges
061294.html,[Rd] CRAN package with dependencies on Bioconductor,61294,Uwe Ligges
061300.html,[Rd] Cross-compiling package,61300,Uwe Ligges
061311.html,[Rd] CRAN package with dependencies on Bioconductor,61311,Uwe Ligges
061315.html,[Rd] How to see source Rd files from the html help pages for R	functions,61315,Uwe Ligges
061333.html,[Rd] R CMD check on CRAN,61333,Uwe Ligges
061377.html,[Rd] R CMD check --force-multiarch does not install all the archs for testing,61377,Uwe Ligges
061380.html,[Rd] R CMD check --configure-args?,61380,Uwe Ligges
061405.html,"[Rd] R-devel Digest, Vol 100, Issue 28",61405,Uwe Ligges
061406.html,[Rd] Compilation error Mac binary,61406,Uwe Ligges
061408.html,[Rd] R CMD check --force-multiarch does not install all the archs for testing,61408,Uwe Ligges
061299.html,[Rd] Cross-compiling package,61299,Sylvain Loiseau
061210.html,[Rd] Possible bug in termplot function (stats package) ?,61210,Thomas Lumley
061400.html,"[Rd] R-devel Digest, Vol 100, Issue 28",61400,John Maindonald
061297.html,"[Rd] arbitrary size data frame or other stcucts, curious about issues invovled.",61297,Mike Marchywka
061304.html,[Rd] Detecting development environment,61304,Mike Marchywka
061340.html,"[Rd] arbitrary size data frame or other stcucts, curious about issues invovled.",61340,Mike Marchywka
061345.html,"[Rd] arbitrary size data frame or other stcucts, curious about issues invovled.",61345,Mike Marchywka
061197.html,[Rd] Possible bug in termplot function (stats package) ?,61197,Joris Meys
061207.html,[Rd] Possible bug in termplot function (stats package) ?,61207,Joris Meys
061209.html,[Rd] Possible bug in termplot function (stats package) ?,61209,Joris Meys
061383.html,[Rd] (no subject),61383,Michelle.Carey
061174.html,[Rd] S4 Slot assignment within function,61174,Martin Morgan
061175.html,"[Rd] S4 class, passing argument names to function,	modify original",61175,Martin Morgan
061261.html,[Rd] Reference Class error message: may be caused	by	lazy	evaluation?,61261,Martin Morgan
061284.html,[Rd] CRAN package with dependencies on Bioconductor,61284,Martin Morgan
061287.html,[Rd] CRAN package with dependencies on Bioconductor,61287,Martin Morgan
061143.html,[Rd] Overloading S4 methods,61143,Iago Mosqueira
