link,Subject,id,author
030750.html,[Rd] ODBC connector for SQLite,30750,Douglas Bates
030719.html,[Rd] freeman description,30719,Kristine Bolton
030626.html,[Rd] First testing of R-2.0.0 alpha on Gentoo Linux,30626,M. Edward Borasky
030847.html,[Rd] Re: [R] installing on alpha (tru64),30847,M. Edward Borasky
030848.html,[Rd] Re: [R] installing on alpha (tru64),30848,M. Edward Borasky
030816.html,[Rd] attaching to position 1,30816,Patrick Burns
030840.html,[Rd] rw2000dev: problems with library(foreign),30840,Patrick Burns
030635.html,[Rd] package methods different behaviour R1.9.1 patched and R2.0.0,30635,John Chambers
030637.html,"[Rd] as(object,&quot;list&quot;)  as(object,&quot;matrix&quot;) differences?",30637,John Chambers
030639.html,[Rd] package methods different behaviour R1.9.1 patchedand R2.0.0,30639,John Chambers
030660.html,"[Rd] as(object,&quot;list&quot;)  as(object,&quot;matrix&quot;) differences?",30660,John Chambers
030676.html,"[Rd] as(object,&quot;list&quot;)  as(object,&quot;matrix&quot;) differences?",30676,John Chambers
030693.html,"[Rd] as(object,&quot;list&quot;)  as(object,&quot;matrix&quot;) differences?",30693,John Chambers
030733.html,[Rd] prototype in setClass.,30733,John Chambers
030860.html,[Rd] Problem with _new_ if class &quot;lm&quot; in object representation.,30860,John Chambers
030862.html,[Rd] Problem with _new_ if class &quot;lm&quot; in object representation.,30862,John Chambers
030605.html,[Rd] model.matrix.default chokes on backquote (PR#7202),30605,Peter Dalgaard
030617.html,[Rd] First R-2.0.0 alpha version,30617,Peter Dalgaard
030620.html,[Rd] qchisq (PR#7212),30620,Peter Dalgaard
030622.html,[Rd] Glitch involving difftime and data frame,30622,Peter Dalgaard
030625.html,[Rd] Glitch involving difftime and data frame,30625,Peter Dalgaard
030627.html,[Rd] First testing of R-2.0.0 alpha on Gentoo Linux,30627,Peter Dalgaard
030640.html,[Rd] A couple of issues with colClasses/setAs,30640,Peter Dalgaard
030653.html,[Rd] Feil i websider (PR#7216),30653,Peter Dalgaard
030655.html,[Rd] A couple of issues with colClasses/setAs,30655,Peter Dalgaard
030656.html,[Rd] Feil i websider (PR#7216),30656,Peter Dalgaard
030662.html,[Rd] A couple of issues with colClasses/setAs,30662,Peter Dalgaard
030667.html,[Rd] A couple of issues with colClasses/setAs,30667,Peter Dalgaard
030680.html,[Rd] Run up to R 2.0.0 for package maintainers,30680,Peter Dalgaard
030688.html,[Rd] function &quot;apply&quot; and 3D arrays (PR#7221),30688,Peter Dalgaard
030697.html,[Rd] Multi-line string constants: proposed patch,30697,Peter Dalgaard
030703.html,[Rd] Problem with mle in stats4 (R 1.9.1),30703,Peter Dalgaard
030713.html,[Rd] Problem with mle in stats4 (R 1.9.1),30713,Peter Dalgaard
030735.html,[Rd] Bug in merge() in R-2.0.0 alpha,30735,Peter Dalgaard
030763.html,[Rd] Function some(),30763,Peter Dalgaard
