link,Subject,id,author
065308.html,[Rd] Speeding up R (was Using multicores in R),65308,Prof J C Nash (U30A)
065333.html,"[Rd] factor(x, exclude=y) if x is a factor",65333,Suharto Anggono Suharto Anggono
065374.html,"[Rd] factor(x, exclude=y) if x is a factor",65374,Suharto Anggono Suharto Anggono
065407.html,[Rd] Suggestion of change to reduce overhead of 'table',65407,Suharto Anggono Suharto Anggono
065352.html,[Rd] base package: extra new line at source() function,65352,Jakson Alves de Aquino
065430.html,[Rd] Could Rstd_Busy do something (src/unix/sys-std.c)?,65430,Jakson Alves de Aquino
065434.html,[Rd] Could Rstd_Busy do something (src/unix/sys-std.c)?,65434,Jakson Alves de Aquino
065436.html,[Rd] Could Rstd_Busy do something (src/unix/sys-std.c)?,65436,Jakson Alves de Aquino
065443.html,[Rd] Could Rstd_Busy do something (src/unix/sys-std.c)?,65443,Jakson Alves de Aquino
065450.html,[Rd] R-devel,65450,"Ayers, Gregory D"
065356.html,[Rd] memory management in C code,65356,Rui Barradas
065360.html,[Rd] file.link on Windows 7,65360,Rui Barradas
065361.html,[Rd] file.link on Windows 7,65361,Rui Barradas
065364.html,"[Rd] C function, double problem",65364,Rui Barradas
065506.html,[Rd] bug in plot.ts?,65506,Rui Barradas
065507.html,[Rd] bug in plot.ts?,65507,Rui Barradas
065469.html,[Rd] Scanning a R script for potentially insidious commands,65469,Gabriel Becker
065472.html,[Rd] Scanning a R script for potentially insidious commands,65472,Gabriel Becker
065309.html,[Rd] SUGGESTION: Add get/setCores() to 'parallel' (and command line	option --max-cores),65309,Henrik Bengtsson
065313.html,[Rd] SUGGESTION: Add get/setCores() to 'parallel' (and command line option --max-cores),65313,Henrik Bengtsson
065357.html,[Rd] Make scripts during package installation?,65357,Henrik Bengtsson
065453.html,[Rd] Call function only when running via R CMD check?,65453,Henrik Bengtsson
065476.html,[Rd] How to make an &lt;pkg&gt;/configure file executable on Windows/NTFS?,65476,Henrik Bengtsson
065397.html,"[Rd] Strange, most probably unjustified, codoc mismatch for S4 method with one argument plus '...'",65397,Ulrich Bodenhofer
065418.html,"[Rd] Strange, most probably unjustified, codoc mismatch for S4 method with one argument plus '...' (re-try)",65418,Ulrich Bodenhofer
065447.html,"[Rd] Strange, most probably unjustified, codoc mismatch for S4 method with one argument plus '...' (re-try)",65447,Ulrich Bodenhofer
065470.html,[Rd] read.csv reads more rows than indicated by wc -l,65470,Ben Bolker
065432.html,[Rd] R CMD INSTALL warnings with conflicting imports,65432,Milan Bouchet-Valat
065459.html,[Rd] tcltk freezing using MS Windows for R-2.14+,65459,Milan Bouchet-Valat
065460.html,[Rd] tcltk freezing using MS Windows for R-2.14+,65460,Raffaele Calogero
065370.html,[Rd] namespace S3 and S4 generic imports cannot both be	satisfied:,65370,John Chambers
065383.html,[Rd] Bug in mclapply?,65383,Winston Chang
065389.html,[Rd] Bug in mclapply?,65389,Winston Chang
065306.html,[Rd] Compilation failure on Solaris: any advice?,65306,Jon Clayden
065335.html,[Rd] Compilation failure on Solaris: any advice?,65335,Jon Clayden
065388.html,[Rd] Catching errors from solve() with near-singular matrices,65388,Jon Clayden
065392.html,[Rd] library(tcltk) v. SIGPIPE BUG (?!?),65392,"Cook, Malcolm"
065394.html,[Rd] library(tcltk) v. SIGPIPE BUG (?!?),65394,"Cook, Malcolm"
065477.html,[Rd] read.csv reads more rows than indicated by wc -l,65477,Matthew Dowle
065484.html,[Rd] How to ensure -O3 on Win64,65484,Matthew Dowle
065496.html,[Rd] How to ensure -O3 on Win64,65496,Matthew Dowle
065502.html,[Rd] How to ensure -O3 on Win64,65502,Matthew Dowle
065321.html,[Rd] Stand alone application using R,65321,William Dunlap
065339.html,"[Rd] svd(X, LINPACK=TRUE) alters its input",65339,William Dunlap
065348.html,[Rd] Comments in the DESCRIPTION file,65348,William Dunlap
065315.html,"[Rd] RInside, rcpp   compilation problem",65315,Dirk Eddelbuettel
065340.html,[Rd] Compilation failure on Solaris: any advice?,65340,Dirk Eddelbuettel
065365.html,"[Rd] C function, double problem",65365,Dirk Eddelbuettel
065369.html,[Rd] small issue with over-zealous clean.,65369,Dirk Eddelbuettel
065412.html,[Rd] R NEWS change related to .C/.Call/.External/.Fortran,65412,Dirk Eddelbuettel
065421.html,[Rd] R-2.15.2 changes in computation speed. Numerical precision?,65421,Dirk Eddelbuettel
065424.html,[Rd] R-2.15.2 changes in computation speed. Numerical precision?,65424,Dirk Eddelbuettel
065446.html,[Rd] Download R,65446,Dirk Eddelbuettel
065466.html,[Rd] Scanning a R script for potentially insidious commands,65466,Dirk Eddelbuettel
065411.html,[Rd] error memory allocation,65411,Vitaliy FEOKTISTOV
065500.html,[Rd] linux multi-threaded compilation is running only on one	processor,65500,Vitaliy FEOKTISTOV
065511.html,"[Rd] weird bug with parallel, RSQlite and tcltk",65511,Karl Forner
065318.html,[Rd] Stand alone application using R,65318,Manoj G
065320.html,[Rd] Stand alone application using R,65320,Manoj G
065451.html,[Rd] Call function only when running via R CMD check?,65451,Renaud Gaujoux
065353.html,[Rd] documentation for legend(): possible missing info for pch.,65353,Laurent Gautier
065505.html,[Rd] bug in plot.ts?,65505,Simone Giannerini
065508.html,[Rd] bug in plot.ts?,65508,Simone Giannerini
065402.html,[Rd] SystemRequirements&#8217; field,65402,Paul Gilbert
065404.html,[Rd] SystemRequirements&#8217; field,65404,Paul Gilbert
