link,Subject,id,author
053985.html,[Rd] Suggestion: Dimension-sensitive attributes,53985,Bengoechea Bartolom&#233; Enrique (SIES 73)
053994.html,[Rd] Suggestion: Dimension-sensitive attributes,53994,Bengoechea Bartolom&#233; Enrique (SIES 73)
053996.html,[Rd] Suggestion: Dimension-sensitive attributes,53996,Bengoechea Bartolom&#233; Enrique (SIES 73)
054000.html,[Rd] Suggestion: Dimension-sensitive attributes,54000,Bengoechea Bartolom&#233; Enrique (SIES 73)
054003.html,[Rd] Suggestion: Dimension-sensitive attributes,54003,Bengoechea Bartolom&#233; Enrique (SIES 73)
054014.html,[Rd] Suggestion: Dimension-sensitive attributes,54014,Bengoechea Bartolom&#233; Enrique (SIES 73)
054047.html,[Rd] Handling masked methods,54047,Gad Abraham
054063.html,[Rd] Handling masked methods,54063,Gad Abraham
054187.html,"[Rd] rowSums, rowMean and rowCumSums?",54187,Felix Andrews
053955.html,[Rd] Memory management issues,53955,Whit Armstrong
054090.html,[Rd] destructor for S4 class objects in analogy to C++,54090,Whit Armstrong
053965.html,"[Rd] Speed up code, profiling, optimization, lapply vs. loops",53965,Gabriel Becker
054132.html,[Rd] how to change FPU control word?,54132,Martin Becker
053988.html,[Rd] &quot;Roxygenating&quot; packages,53988,Claudia Beleites
054151.html,[Rd] Checking package on Windows (and seemingly irreproducible errors in CRAN checks),54151,Carlos J. Gil Bellosta
054154.html,[Rd] Checking package on Windows (and seemingly irreproducible errors in CRAN checks),54154,Carlos J. Gil Bellosta
054176.html,[Rd] Checking package on Windows (and seemingly irreproducible	errors in CRAN checks),54176,Carlos J. Gil Bellosta 
054181.html,[Rd] Checking package on Windows (and seemingly irreproducible	errors in CRAN checks),54181,Carlos J. Gil Bellosta 
053937.html,[Rd] Conditional dependency between packages,53937,Henrik Bengtsson
053983.html,"[Rd] reg.finalizer(..., add=FALSE)?",53983,Henrik Bengtsson
054095.html,[Rd] Rcmd check fails on Windows Samba network path in R 2.9.1,54095,Henrik Bengtsson
054101.html,[Rd] maximum supported lag is 350,54101,Matteo Bertini
054109.html,[Rd] maximum supported lag is 350,54109,Matteo Bertini
