link,Subject,id,author
071147.html,[Rd] CRAN check for package on Sparc Solaris,71147,Viechtbauer Wolfgang (STAT)
071149.html,[Rd] CRAN check for package on Sparc Solaris,71149,Viechtbauer Wolfgang (STAT)
071167.html,[Rd] CRAN check for package on Sparc Solaris,71167,Viechtbauer Wolfgang (STAT)
071236.html,[Rd] NEWS.md support on CRAN,71236,Baptiste Auguie
071237.html,[Rd] NEWS.md support on CRAN,71237,Baptiste Auguie
071266.html,[Rd] MetaCran website v1.0.0-alpha,71266,Gabriel Becker
071269.html,[Rd] MetaCran website v1.0.0-alpha,71269,Gabriel Becker
071275.html,[Rd] MetaCran website v1.0.0-alpha,71275,Gabriel Becker
071291.html,[Rd] S4 inheritance and old class,71291,Gabriel Becker
071081.html,[Rd] Shouldn't vector indexing with negative out-of-range index	give an error?,71081,Henrik Bengtsson
071095.html,[Rd] Shouldn't vector indexing with negative out-of-range index give an error?,71095,Henrik Bengtsson
071100.html,[Rd] capabilities(&quot;X11&quot;): Force refresh from within R? (... and minor documentation issue),71100,Henrik Bengtsson
071105.html,[Rd] R Language Definition: Subsetting matrices with negative indices is *not* an error,71105,Henrik Bengtsson
071107.html,[Rd] R Language Definition: Subsetting matrices with negative indices is *not* an error,71107,Henrik Bengtsson
071109.html,"[Rd] PATCH: library(..., quietly=TRUE) still outputs &quot;Loading required package: ...&quot; (forgot to pass down 'quietly')",71109,Henrik Bengtsson
071131.html,[Rd] WISH: A more informative abor message than &quot;aborting ...&quot;,71131,Henrik Bengtsson
071132.html,[Rd] Why is the diag function so slow (for extraction)?,71132,Henrik Bengtsson
071138.html,[Rd] Why is the diag function so slow (for extraction)?,71138,Henrik Bengtsson
071143.html,[Rd] Alternative for wildcard gnu extension in Makevars,71143,Henrik Bengtsson
071161.html,[Rd] Creating a vignette which depends on a non-distributable	file,71161,Henrik Bengtsson
071188.html,[Rd] Alternative for wildcard gnu extension in Makevars,71188,Henrik Bengtsson
071192.html,[Rd] install.packages() / update.packages() sometimes outputs to stdout and sometimes to stderr [and menu() &amp; readline()],71192,Henrik Bengtsson
071193.html,[Rd] The function cummax() seems to have a bug.,71193,Henrik Bengtsson
071199.html,[Rd] How best to get around shadowing of executables by system()'s prepending of directories to Windows' PATH?,71199,Henrik Bengtsson
071239.html,[Rd] MetaCran website v1.0.0-alpha,71239,Henrik Bengtsson
071272.html,[Rd] MetaCran website v1.0.0-alpha,71272,Henrik Bengtsson
071279.html,[Rd] MetaCran website v1.0.0-alpha,71279,Henrik Bengtsson
071262.html,[Rd] building with tcltk on Ubuntu 14.04,71262,Ben Bolker
071264.html,[Rd] building with tcltk on Ubuntu 14.04,71264,Ben Bolker
071101.html,[Rd] Why is the diag function so slow (for extraction)?,71101,Steve Bronder
071125.html,[Rd] Why is the diag function so slow (for extraction)?,71125,Steve Bronder
071119.html,[Rd] Windows environmental variables,71119,Simon Byrne
071087.html,[Rd] Shouldn't vector indexing with negative out-of-range index	give an error?,71087,John Chambers
071215.html,[Rd] NEWS.md support on CRAN,71215,Imanuel Costigan
071217.html,[Rd] NEWS.md support on CRAN,71217,Imanuel Costigan
071230.html,[Rd] NEWS.md support on CRAN,71230,Imanuel Costigan
071233.html,[Rd] NEWS.md support on CRAN,71233,Imanuel Costigan
071234.html,[Rd] NEWS.md support on CRAN,71234,Imanuel Costigan
071298.html,[Rd] NEWS.md support on CRAN,71298,Imanuel Costigan
071250.html,[Rd] Unicode display problem with data frames under Windows,71250,Richard Cotton
071258.html,[Rd] Unicode display problem with data frames under Windows,71258,Richard Cotton
071063.html,[Rd] R CMD check and missing imports from base packages,71063,G&#225;bor Cs&#225;rdi
071089.html,[Rd] R SVN server is down,71089,G&#225;bor Cs&#225;rdi
071137.html,[Rd] Alternative for wildcard gnu extension in Makevars,71137,G&#225;bor Cs&#225;rdi
071148.html,[Rd] CRAN check for package on Sparc Solaris,71148,G&#225;bor Cs&#225;rdi
071156.html,[Rd] Reading exit code of pipe(),71156,G&#225;bor Cs&#225;rdi
071223.html,[Rd] NEWS.md support on CRAN,71223,G&#225;bor Cs&#225;rdi
071224.html,[Rd] MetaCran website v1.0.0-alpha,71224,G&#225;bor Cs&#225;rdi
071226.html,[Rd] NEWS.md support on CRAN,71226,G&#225;bor Cs&#225;rdi
071229.html,[Rd] NEWS.md support on CRAN,71229,G&#225;bor Cs&#225;rdi
071247.html,[Rd] MetaCran website v1.0.0-alpha,71247,G&#225;bor Cs&#225;rdi
071260.html,[Rd] MetaCran website v1.0.0-alpha,71260,G&#225;bor Cs&#225;rdi
071268.html,[Rd] MetaCran website v1.0.0-alpha,71268,G&#225;bor Cs&#225;rdi
071270.html,[Rd] MetaCran website v1.0.0-alpha,71270,G&#225;bor Cs&#225;rdi
071271.html,[Rd] MetaCran website v1.0.0-alpha,71271,G&#225;bor Cs&#225;rdi
071274.html,[Rd] MetaCran website v1.0.0-alpha,71274,G&#225;bor Cs&#225;rdi
071276.html,[Rd] MetaCran website v1.0.0-alpha,71276,G&#225;bor Cs&#225;rdi
071144.html,[Rd] example fails during R CMD CHECK but works interactively?,71144,Charles Determan
071146.html,[Rd] example fails during R CMD CHECK but works interactively?,71146,Charles Determan
071169.html,[Rd] example fails during R CMD CHECK but works interactively?,71169,Charles Determan
071157.html,[Rd] Reading exit code of pipe(),71157,William Dunlap
071135.html,[Rd] Alternative for wildcard gnu extension in Makevars,71135,Dirk Eddelbuettel
071141.html,[Rd] Alternative for wildcard gnu extension in Makevars,71141,Dirk Eddelbuettel
071171.html,[Rd] example fails during R CMD CHECK but works interactively?,71171,Dirk Eddelbuettel
071173.html,[Rd] example fails during R CMD CHECK but works interactively?,71173,Dirk Eddelbuettel
071185.html,[Rd] That 'make check-all' problem with the survival package,71185,Dirk Eddelbuettel
071221.html,[Rd] NEWS.md support on CRAN,71221,Dirk Eddelbuettel
071246.html,[Rd] MetaCran website v1.0.0-alpha,71246,Dirk Eddelbuettel
071263.html,[Rd] building with tcltk on Ubuntu 14.04,71263,Dirk Eddelbuettel
071288.html,[Rd] building with tcltk on Ubuntu 14.04,71288,Dirk Eddelbuettel
