link,Subject,id,author
048010.html,[Rd] as.function(),48010,"Antonio, Fabio Di Narzo"
047969.html,[Rd] S3 vs S4 for a simple package,47969,Douglas Bates
048039.html,[Rd] bug in mmlcr ? (PR#10576),48039,Ken Beath
047908.html,[Rd] readBin differences on Windows and Linux/mac,47908,Henrik Bengtsson
047909.html,[Rd] readBin differences on Windows and Linux/mac,47909,Henrik Bengtsson
047935.html,[Rd] checking whether the name space can be loaded with stated	dependencies,47935,Henrik Bengtsson
048081.html,[Rd] Great tool,48081,Henrik Bengtsson
048083.html,[Rd] Misinformative error message for vector(),48083,Henrik Bengtsson
048172.html,[Rd] A &quot;safe&quot; do.call,48172,Henrik Bengtsson
048193.html,[Rd] Understanding an R improvement that already occurred.,48193,Henrik Bengtsson
048098.html,[Rd] Great tool,48098,Charles C. Berry
048021.html,[Rd] knnFinder package,48021,Roger Bivand
047942.html,[Rd] Addendum: nls (with SSlogis model and upper limit) never	returns (PR#10548),47942,Ben Bolker
048138.html,[Rd] Problem building R with Intel MKL v10 BLAS,48138,Michael Braun
048149.html,[Rd] Problem building R with Intel MKL v10 BLAS,48149,Michael Braun
048216.html,[Rd] S4: setGeneric() and setMethod() with changed argument order,48216,Christoph Buser
048003.html,[Rd] Adding weights to ecdf,48003,Jorge Luis Ojeda Cabrera
047910.html,[Rd] Problem with dyn.load'ed code,47910,Matt Calder
048161.html,[Rd]  Distributing R Programs,48161,CapCity
048164.html,[Rd] Distributing R Programs,48164,CapCity
047945.html,"[Rd] is(x, &quot;parent&quot;) returns FALSE when class(x) is c(&quot;child&quot;, &quot;parent&quot;) (PR#10549)",47945,John Chambers
047959.html,[Rd] S3 vs S4 for a simple package,47959,John Chambers
048042.html,[Rd] %s in filename when opening device causes crash (PR#10571),48042,Richard Cotton
047929.html,[Rd] nls (with SSlogis model and upper limit) never	returns	(PR#10544),47929,Peter Dalgaard
047954.html,[Rd] xtable (PR#10553),47954,Peter Dalgaard
047998.html,[Rd] R Bugs link broken,47998,Peter Dalgaard
048031.html,[Rd] %s in filename when opening device causes crash (PR#10571),48031,Peter Dalgaard
048041.html,[Rd] Pb with defineVar() example in the &quot;Writing R Extensions&quot; manual,48041,Peter Dalgaard
048043.html,[Rd] %s in filename when opening device causes crash (PR#10571),48043,Peter Dalgaard
048049.html,[Rd] Pb with defineVar() example in the &quot;Writing R Extensions&quot; manual,48049,Peter Dalgaard
048051.html,[Rd] Pb with defineVar() example in the &quot;Writing R Extensions&quot; manual,48051,Peter Dalgaard
048054.html,[Rd] Pb with defineVar() example in the &quot;Writing R Extensions&quot; manual,48054,Peter Dalgaard
